"version","previous_version","relative_path","logical_path","artifact_role","extension","bytes","line_count","sha256","eol_normalized_sha256","version_token_normalized_sha256","previous_same_logical_path","byte_identical_to_previous","eol_text_identical_to_previous","version_token_text_identical_to_previous"
"v1.0.20","v1.0.19","results\comp_Q3_tst\draft_q3o1.tex","results\comp_Q3_tst\draft_q3o1.tex","VERSION_RESULT",".tex","7145","102","c6d97d8655243e0018ce272557e2115e435dd6ac41cfcd975de54aaa934bb509","c6d97d8655243e0018ce272557e2115e435dd6ac41cfcd975de54aaa934bb509","c6d97d8655243e0018ce272557e2115e435dd6ac41cfcd975de54aaa934bb509","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_Q3_tst\draft_q3o2.tex","results\comp_Q3_tst\draft_q3o2.tex","VERSION_RESULT",".tex","6479","79","e2a4196ecb13861440224ab6b3a4b6e695b78dc71d2f3c263047fb07093d688e","e2a4196ecb13861440224ab6b3a4b6e695b78dc71d2f3c263047fb07093d688e","e2a4196ecb13861440224ab6b3a4b6e695b78dc71d2f3c263047fb07093d688e","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_Q3_tst\NOTE_q3f1.md","results\comp_Q3_tst\NOTE_q3f1.md","VERSION_RESULT",".md","9793","63","049a20c75ad0c24f463da2faae20f66ebef62b785e82c0595e49f88855c1f50a","049a20c75ad0c24f463da2faae20f66ebef62b785e82c0595e49f88855c1f50a","049a20c75ad0c24f463da2faae20f66ebef62b785e82c0595e49f88855c1f50a","False","False","False","False"
"v1.0.20","v1.0.19","results\comp_Q3_tst\NOTE_q3o2.md","results\comp_Q3_tst\NOTE_q3o2.md","VERSION_RESULT",".md","8441","111","4629f38af59577613be56cea87ed6a6d6811513ff88faf111043dca196a34ddb","4629f38af59577613be56cea87ed6a6d6811513ff88faf111043dca196a34ddb","4629f38af59577613be56cea87ed6a6d6811513ff88faf111043dca196a34ddb","False","False","False","False"
"v1.0.20","v1.0.19","results\DIRECTION_GENERAL_REPORT.md","results\DIRECTION_GENERAL_REPORT.md","VERSION_RESULT",".md","40211","265","6dd35dc6d4b12b3d7a97f6792c8fff72d00dbc16a7d46793d739dbc65efbede0","6dd35dc6d4b12b3d7a97f6792c8fff72d00dbc16a7d46793d739dbc65efbede0","d09ed8b7bf113101e6c5efa37293d18295876aa2c8984b2baa8e36a3afd0855c","False","False","False","False"
"v1.0.20","v1.0.19","results\DIRECTION_SI_LCO_REPORT.md","results\DIRECTION_SI_LCO_REPORT.md","VERSION_RESULT",".md","44969","292","eb6ea800c5ef14750b09034c849c25ef5fa6d036d9cbb8e0b19205148825cb69","eb6ea800c5ef14750b09034c849c25ef5fa6d036d9cbb8e0b19205148825cb69","d7cd45d10ca4a0660d64e27971feba65e39b83680dba0ac91eada8bc9523b2ab","False","False","False","False"
"v1.0.20","v1.0.19","results\DIRECTION_STATMECH_REPORT.md","results\DIRECTION_STATMECH_REPORT.md","VERSION_RESULT",".md","42573","360","d1d218394bfdb95b0b90fdca83ca1d2ecb3e8865930231fe9258f31c68648167","d1d218394bfdb95b0b90fdca83ca1d2ecb3e8865930231fe9258f31c68648167","b48d6ffed6a5e90acbd67a966fd81baf0b2d1e7b160ad85e00f78355889a51b2","False","False","False","False"
"v1.0.20","v1.0.19","results\FIGS_PICK_JUDGMENT.md","results\FIGS_PICK_JUDGMENT.md","VERSION_RESULT",".md","14237","132","08aac93123f55399f990740f04c63b360f26c3b80179610e58311c4389a0596e","08aac93123f55399f990740f04c63b360f26c3b80179610e58311c4389a0596e","2d256c6834bbb4e975465de7a4d73336561bf09eec9a91400cc669936cfc1cc1","False","False","False","False"
"v1.0.20","v1.0.19","results\INTERCHAPTER_REPORT.md","results\INTERCHAPTER_REPORT.md","VERSION_RESULT",".md","24254","175","e92b1d48ba32ce6234cd9922ed5196d1b23179baa26d6b4342a55d4c12e88e2b","e92b1d48ba32ce6234cd9922ed5196d1b23179baa26d6b4342a55d4c12e88e2b","8758bda9be6708881591920b0b87448804b91e61681a7c3f7354d1c74fed0740","False","False","False","False"
"v1.0.20","v1.0.19","results\RESULT_P0_setup.md","results\RESULT_P0_setup.md","VERSION_RESULT",".md","2708","44","3201c870b63e6b78f3a59c25edde43ff2def288d91f3b8097a1523501903634b","3201c870b63e6b78f3a59c25edde43ff2def288d91f3b8097a1523501903634b","a0165b210cee86b2ae3fbd0a8cd253012af4794c1c0a3a49d3b926c337a406a4","False","False","False","False"
"v1.0.20","v1.0.19","results\RESULT_P1_references.md","results\RESULT_P1_references.md","VERSION_RESULT",".md","2659","42","ebbfda30dae73647045efe5958649a8227d495042e71b52ecc0601a5392c69f2","ebbfda30dae73647045efe5958649a8227d495042e71b52ecc0601a5392c69f2","ebbfda30dae73647045efe5958649a8227d495042e71b52ecc0601a5392c69f2","False","False","False","False"
"v1.0.20","v1.0.19","results\RESULT_P2_part0.md","results\RESULT_P2_part0.md","VERSION_RESULT",".md","2413","41","428c5188c9109341095f3755f1fd4b442e6daa7867d5e160a7faa33f5b95699a","428c5188c9109341095f3755f1fd4b442e6daa7867d5e160a7faa33f5b95699a","e25580f9100498e0f63d2a74b773fe2408da0e235b0162d5fe8c34331f95e32a","False","False","False","False"
"v1.0.20","v1.0.19","results\RESULT_P3_graphite.md","results\RESULT_P3_graphite.md","VERSION_RESULT",".md","1939","41","79cc4de275143680801585140906aa85cd61bec425c74dd24035691f59e44a8a","79cc4de275143680801585140906aa85cd61bec425c74dd24035691f59e44a8a","59067a7ba963f06af7c40cbd5490af0d07c2373e1ec84e54119509e37d50e92a","False","False","False","False"
"v1.0.20","v1.0.19","results\RESULT_P4_lco.md","results\RESULT_P4_lco.md","VERSION_RESULT",".md","2604","43","8ba61b9e25188ace53cfa1a5492162c15143695cff70f6cedb9547887703a3f7","8ba61b9e25188ace53cfa1a5492162c15143695cff70f6cedb9547887703a3f7","b14b608cf72b498a587f44286f6624fbcf514a4a881bb851617511e467b51267","False","False","False","False"
"v1.0.20","v1.0.19","results\RESULT_P5_ch2.md","results\RESULT_P5_ch2.md","VERSION_RESULT",".md","3260","45","79645bc0cf50f99e98122fbcea50007a7cd3c2a14012c57422bc3d358e74b3f0","79645bc0cf50f99e98122fbcea50007a7cd3c2a14012c57422bc3d358e74b3f0","b4ae54a3e92f4a931a6a272b9c4037626cbd80286cb53b798978d320d7b045b7","False","False","False","False"
"v1.0.20","v1.0.19","results\RESULT_P6_convention.md","results\RESULT_P6_convention.md","VERSION_RESULT",".md","3087","45","42f0b660e056ee44f24e54380c8040340381469217e9f487c96c1494ddc42a8f","42f0b660e056ee44f24e54380c8040340381469217e9f487c96c1494ddc42a8f","05f10d5e545a9b99d60bbcd6cf405a23c744167043dc84b44b4313f4d230a09f","False","False","False","False"
"v1.0.20","v1.0.19","results\RESULT_P7_review.md","results\RESULT_P7_review.md","VERSION_RESULT",".md","4029","46","0844f8d4374692591277decf5fa28c166bb85a4916fd569d2e8a8643138d2abd","0844f8d4374692591277decf5fa28c166bb85a4916fd569d2e8a8643138d2abd","5452712f86c75906bffbbf43311ca359c2bcd9e2068a9468ea2b221dfe5683d6","False","False","False","False"
"v1.0.20","v1.0.19","results\snapshot_v1019_baseline.json","results\snapshot_v1019_baseline.json","VERSION_RESULT",".json","22998","1120","deb97711e6e7570a680421a4ce71a06eac581b8a0d8c8b3adfca9a132e45e14e","deb97711e6e7570a680421a4ce71a06eac581b8a0d8c8b3adfca9a132e45e14e","deb97711e6e7570a680421a4ce71a06eac581b8a0d8c8b3adfca9a132e45e14e","False","False","False","False"
"v1.0.20","v1.0.19","results\snapshot_v1020_final.json","results\snapshot_v{compact_version}_final.json","VERSION_RESULT",".json","26887","1299","015ff76e3edb006f3c2613d0c2e3afe62b107bd14866a25d97fc93d3cd59c6b5","015ff76e3edb006f3c2613d0c2e3afe62b107bd14866a25d97fc93d3cd59c6b5","155d94d49383a5504425259c6255a077c9cdd9e78cc34378945c7f4d63663523","False","False","False","False"
"v1.0.20","v1.0.19","results\snapshot_v1020_p0.json","results\snapshot_v{compact_version}_p0.json","VERSION_RESULT",".json","22998","1120","8468a3e1908ad41833fec20da2c3a345a071dcb906a1651e298effc3c3e3cb1c","8468a3e1908ad41833fec20da2c3a345a071dcb906a1651e298effc3c3e3cb1c","9d8667f28dd8c4da6d6f7a8193e6e25f0b6b48bab7d16471a89f61a14c361f93","False","False","False","False"
"v1.0.20","v1.0.19","results\snapshot_v1020_p2.json","results\snapshot_v{compact_version}_p2.json","VERSION_RESULT",".json","23409","1139","964ba9bdaf0b05afe4814c8cf42795f3231b3b706ed7de45d6e919db9c9b94a4","964ba9bdaf0b05afe4814c8cf42795f3231b3b706ed7de45d6e919db9c9b94a4","461279cf68ab062c66199c6f20c380ac52b88eff831c9b3f449324aee5d18731","False","False","False","False"
"v1.0.20","v1.0.19","results\snapshot_v1020_p3.json","results\snapshot_v{compact_version}_p3.json","VERSION_RESULT",".json","23426","1140","befca6ff4e56dda78c693d525431ffff21b2ce97a15b46114c9cb93e4e360e45","befca6ff4e56dda78c693d525431ffff21b2ce97a15b46114c9cb93e4e360e45","733848b24600c3c400f9d56f347b43607ad8badce9f1521b66dac63c9b056c38","False","False","False","False"
"v1.0.20","v1.0.19","results\snapshot_v1020_p4.json","results\snapshot_v{compact_version}_p4.json","VERSION_RESULT",".json","23545","1146","d01cf1dae5d82950d9685d1186607cc407dfc20bcf987cc5cbec6ed2b5bfabe1","d01cf1dae5d82950d9685d1186607cc407dfc20bcf987cc5cbec6ed2b5bfabe1","42e71cba8a710ffaf7a2f5dbd1e4e3182e1009588361384ed5ccd5b7cc896a82","False","False","False","False"
"v1.0.20","v1.0.19","results\snapshot_v1020_p5.json","results\snapshot_v{compact_version}_p5.json","VERSION_RESULT",".json","23577","1148","613062768665789713a1f26edeabcddb30cc548a17dd1922661a31d9002bec53","613062768665789713a1f26edeabcddb30cc548a17dd1922661a31d9002bec53","cabb8d31c5bd2345ce03a6e5b7bb010cd738c13245385c5c84661b65974e415d","False","False","False","False"
"v1.0.20","v1.0.19","results\snapshot_v1020_p6.json","results\snapshot_v{compact_version}_p6.json","VERSION_RESULT",".json","23577","1148","613062768665789713a1f26edeabcddb30cc548a17dd1922661a31d9002bec53","613062768665789713a1f26edeabcddb30cc548a17dd1922661a31d9002bec53","cabb8d31c5bd2345ce03a6e5b7bb010cd738c13245385c5c84661b65974e415d","False","False","False","False"
"v1.0.20","v1.0.19","results\snapshot_v1020_p7.json","results\snapshot_v{compact_version}_p7.json","VERSION_RESULT",".json","23577","1148","4d1433e815b6cf5c206bdabca3454e76277af2f32ba146e6c449d33a3b3534ac","4d1433e815b6cf5c206bdabca3454e76277af2f32ba146e6c449d33a3b3534ac","e8b6884be0c034c50446bbbc462d4776199f9e91f30bae44692b2fc83968c4e6","False","False","False","False"
"v1.0.20","v1.0.19","results\snapshot_v1020_p7b.json","results\snapshot_v{compact_version}_p7b.json","VERSION_RESULT",".json","23963","1166","86dc5129a95a2d899c93ae936decf9114cba9e6888eae1c4a0901cf04d1a5717","86dc5129a95a2d899c93ae936decf9114cba9e6888eae1c4a0901cf04d1a5717","75af668efc296f82b60ba9c4e7c31bf7977457d5bcee256257e893cc84dd1f54","False","False","False","False"
"v1.0.20","v1.0.19","results\STEP_LOG_P0.md","results\STEP_LOG_P0.md","VERSION_RESULT",".md","4189","41","33ec7c078c095a8abfd3e04f0326ef6b661a3f68dd0365c90cf30e9c383691ad","33ec7c078c095a8abfd3e04f0326ef6b661a3f68dd0365c90cf30e9c383691ad","5f787a30934c3fcc62ca27819c2d467cd369a2650b40fa84bbed06fb378ab62d","False","False","False","False"
"v1.0.20","v1.0.19","results\STEP_LOG_P1.md","results\STEP_LOG_P1.md","VERSION_RESULT",".md","2898","33","8687b2aa1314c93dee0831c72e446731fde20182859a5eddc5701a7fd63d97c9","8687b2aa1314c93dee0831c72e446731fde20182859a5eddc5701a7fd63d97c9","8687b2aa1314c93dee0831c72e446731fde20182859a5eddc5701a7fd63d97c9","False","False","False","False"
"v1.0.20","v1.0.19","results\STEP_LOG_P2.md","results\STEP_LOG_P2.md","VERSION_RESULT",".md","2740","35","7dc230afd2dd3008ebc6ade9ca129ec50b31441756ca693873c2ae70362598fc","7dc230afd2dd3008ebc6ade9ca129ec50b31441756ca693873c2ae70362598fc","7dc230afd2dd3008ebc6ade9ca129ec50b31441756ca693873c2ae70362598fc","False","False","False","False"
"v1.0.20","v1.0.19","results\STEP_LOG_P3.md","results\STEP_LOG_P3.md","VERSION_RESULT",".md","2760","33","3a73507198b5cd0ed6944db81b54ac13ec72d8a36d9b88f80f84121c1dbf7f96","3a73507198b5cd0ed6944db81b54ac13ec72d8a36d9b88f80f84121c1dbf7f96","3a73507198b5cd0ed6944db81b54ac13ec72d8a36d9b88f80f84121c1dbf7f96","False","False","False","False"
"v1.0.20","v1.0.19","results\STEP_LOG_P4.md","results\STEP_LOG_P4.md","VERSION_RESULT",".md","3408","34","3272cc28dc6e5e9fe945e3f14b7f217fe35518d71eb6f763a95e2fba09659f23","3272cc28dc6e5e9fe945e3f14b7f217fe35518d71eb6f763a95e2fba09659f23","3272cc28dc6e5e9fe945e3f14b7f217fe35518d71eb6f763a95e2fba09659f23","False","False","False","False"
"v1.0.20","v1.0.19","results\STEP_LOG_P5.md","results\STEP_LOG_P5.md","VERSION_RESULT",".md","3948","32","e27691c2b2916a9dbc2b6bf531e983c1878fafbfc1d886aadc9c69ae2273f802","e27691c2b2916a9dbc2b6bf531e983c1878fafbfc1d886aadc9c69ae2273f802","e27691c2b2916a9dbc2b6bf531e983c1878fafbfc1d886aadc9c69ae2273f802","False","False","False","False"
"v1.0.20","v1.0.19","results\STEP_LOG_P6.md","results\STEP_LOG_P6.md","VERSION_RESULT",".md","4742","42","4c82a5dfaf472044b37f99cbfc077bd41aea1aafe9de4657a68b5b0dac4fa209","4c82a5dfaf472044b37f99cbfc077bd41aea1aafe9de4657a68b5b0dac4fa209","19c0d390c9d05f59036f4b38f95cbf4d0b6926ef005478515dae82d3a0196f20","False","False","False","False"
"v1.0.20","v1.0.19","results\STEP_LOG_P7.md","results\STEP_LOG_P7.md","VERSION_RESULT",".md","9051","67","8fe92600a0366bcc7e69cfdfa054f4b3f01f38884deb08c17314b1d281209d28","8fe92600a0366bcc7e69cfdfa054f4b3f01f38884deb08c17314b1d281209d28","a08a072306233ec229412b6028a19e77732341cb74fdc8516ecf7e6294e1f833","False","False","False","False"
"v1.0.20","v1.0.19","results\tools_check_structure.py","results\tools_check_structure.py","VERSION_RESULT",".py","8313","166","7389bfce4c204e1d57801d84d43bb464c5bc918a9e9ad678f353f7880cd670b3","7389bfce4c204e1d57801d84d43bb464c5bc918a9e9ad678f353f7880cd670b3","2a3d9d1416c99c84ccdd3166574a2b0f6d6e2762ce7cde7894db8ad483eeca83","False","False","False","False"
"v1.0.20","v1.0.19","results\V1020_CHANGE_LOG.md","results\V1020_CHANGE_LOG.md","VERSION_RESULT",".md","11569","44","d03764d8179f08651851d3b83be0109c9f25bbcfdfc44e28fce4a1edcea86e8d","d03764d8179f08651851d3b83be0109c9f25bbcfdfc44e28fce4a1edcea86e8d","d85681f7ce8424d71f9f1abcc0ecafd497012d8c48b9a649a7d0d1ebf7b84fdf","False","False","False","False"
"v1.0.20","v1.0.19","results\V1020_EXECUTION_LEDGER.md","results\V1020_EXECUTION_LEDGER.md","VERSION_RESULT",".md","4165","17","7b9bb6d4337efc84cdab65b9488734799c22a339da0bd441e0b99977f369436e","7b9bb6d4337efc84cdab65b9488734799c22a339da0bd441e0b99977f369436e","11beaf6947880b32c4b56110a1ecb361e4a10465c7eb09fef4bd5241bd90ed22","False","False","False","False"
"v1.0.20","v1.0.19","results\V1020_KICKOFF_SURVEY_history.md","results\V1020_KICKOFF_SURVEY_history.md","VERSION_RESULT",".md","3636","30","7793bd32d005ad69a02f324eb1b542ff572b5f039e2aac5ab3ac9e4ec2f60405","7793bd32d005ad69a02f324eb1b542ff572b5f039e2aac5ab3ac9e4ec2f60405","0048ce24b23a50e95ca46a030543b123aa679ff1a124b042b95dd328606b2eb3","False","False","False","False"
"v1.0.20","v1.0.19","results\V1020_KICKOFF_SURVEY_structure_citation.md","results\V1020_KICKOFF_SURVEY_structure_citation.md","VERSION_RESULT",".md","8882","98","4b096b54690300613e2411144cbfb457f6082246cb5f25c8159c42d4330f936f","4b096b54690300613e2411144cbfb457f6082246cb5f25c8159c42d4330f936f","256b73bb4effa45425c7a72e25d9a0dee48c89463c31adaa3a5685e9847ddb3c","False","False","False","False"
"v1.0.20","v1.0.19","results\V1020_P1_CITATION_BASELINE.md","results\V1020_P1_CITATION_BASELINE.md","VERSION_RESULT",".md","4140","24","88a6f093c196d7698c8244e0095326f332f382a430be9f011e744bafb4883fad","88a6f093c196d7698c8244e0095326f332f382a430be9f011e744bafb4883fad","88a6f093c196d7698c8244e0095326f332f382a430be9f011e744bafb4883fad","False","False","False","False"
"v1.0.20","v1.0.19","results\V1020_REFERENCE_LEDGER.md","results\V1020_REFERENCE_LEDGER.md","VERSION_RESULT",".md","7602","55","76e8029452df132a608ed48239d82f9065b96a61dece6eb407241a99feb2b4fb","76e8029452df132a608ed48239d82f9065b96a61dece6eb407241a99feb2b4fb","76e8029452df132a608ed48239d82f9065b96a61dece6eb407241a99feb2b4fb","False","False","False","False"
"v1.0.20","v1.0.19","results\V1020_REFLEDGER_DRAFT_candidates.md","results\V1020_REFLEDGER_DRAFT_candidates.md","VERSION_RESULT",".md","11262","48","618dd4b9edae76a8eff79e0c88a018bfcae8aeac8ef6d9a740b68f3713a2f3e8","618dd4b9edae76a8eff79e0c88a018bfcae8aeac8ef6d9a740b68f3713a2f3e8","531ec353f337bad51476dd350c5877bbddf692962112c03db2c9f951852e8b30","False","False","False","False"
"v1.0.20","v1.0.19","results\V1020_REFLEDGER_DRAFT_existing.md","results\V1020_REFLEDGER_DRAFT_existing.md","VERSION_RESULT",".md","20550","78","b1623858dba91ae3057e9cfcf3bcc01ede5caf2f561fabdb32fae3aa57f3e185","b1623858dba91ae3057e9cfcf3bcc01ede5caf2f561fabdb32fae3aa57f3e185","b1623858dba91ae3057e9cfcf3bcc01ede5caf2f561fabdb32fae3aa57f3e185","False","False","False","False"
"v1.0.20","v1.0.19","results\V1020_STYLE_RUBRIC.md","results\V1020_STYLE_RUBRIC.md","VERSION_RESULT",".md","6376","51","4057c7a0d89d9d0c5f6883a0fc37128d0a1e0ca82d63fbecf3b24129dcc856f0","4057c7a0d89d9d0c5f6883a0fc37128d0a1e0ca82d63fbecf3b24129dcc856f0","4057c7a0d89d9d0c5f6883a0fc37128d0a1e0ca82d63fbecf3b24129dcc856f0","False","False","False","False"
"v1.0.20","v1.0.19","test_gates_v1020.py","test_gates_v{compact_version}.py","TEST_OR_EXAMPLE",".py","22050","428","ecdee4458754d4de9f4820222c9a71ecf41f2bc5a59fa33741fab77d019d648a","ecdee4458754d4de9f4820222c9a71ecf41f2bc5a59fa33741fab77d019d648a","2581383614b5b52c01c5d9ef239cff737a84d6c8ab5a1bce26a2958dd26c1660","False","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_appA_signcheck.tex","_sections\ch1_appA_signcheck.tex","SECTION_SOURCE",".tex","6549","90","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","83623700efc8d8ed0b7b09d31ed29fd9b3e875d2229d0755d401e94222a66fb3","True","True","True","True"
"v1.0.21","v1.0.20","_sections\ch1_appB_codemap.tex","_sections\ch1_appB_codemap.tex","SECTION_SOURCE",".tex","11137","158","ae3bc2e6884a10c5e4072a1dfdde80fc9e8f7f248172988e1bbfb397ad76ef5e","ae3bc2e6884a10c5e4072a1dfdde80fc9e8f7f248172988e1bbfb397ad76ef5e","ae3bc2e6884a10c5e4072a1dfdde80fc9e8f7f248172988e1bbfb397ad76ef5e","True","True","True","True"
"v1.0.21","v1.0.20","_sections\ch1_appC_navaid.tex","_sections\ch1_appC_navaid.tex","SECTION_SOURCE",".tex","11097","143","335242dcaab2cfd6510e6a2832e359bb90b9f064c0f456b2f2792b7eabbb4a4a","335242dcaab2cfd6510e6a2832e359bb90b9f064c0f456b2f2792b7eabbb4a4a","9f0c32ffa7cb90ab39be1980e1254f33a7d9db97e3865eec2b512c93161386e3","False","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_appD_si.tex","_sections\ch1_appD_si.tex","SECTION_SOURCE",".tex","9276","92","f5117b0eeab184c25466d814cc94fe93509eb1f0496e6dc649994f8a2c91f90a","f5117b0eeab184c25466d814cc94fe93509eb1f0496e6dc649994f8a2c91f90a","e7f1521805a5dc309209b91c681664f5b4c5944d38c59fdef5d32fd33075261f","False","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_bib.tex","_sections\ch1_bib.tex","SECTION_SOURCE",".tex","17092","65","dc58338a8abd45116d846c0053ed41265d45b0f37852fafe93b8ecd7488d651d","dc58338a8abd45116d846c0053ed41265d45b0f37852fafe93b8ecd7488d651d","dc58338a8abd45116d846c0053ed41265d45b0f37852fafe93b8ecd7488d651d","True","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_preamble.tex","_sections\ch1_preamble.tex","SECTION_SOURCE",".tex","3036","78","c64c23047bfd53a024bf7b4505c4de21a7b999cc536532e1d572c323aa8ab89e","c64c23047bfd53a024bf7b4505c4de21a7b999cc536532e1d572c323aa8ab89e","e0c531e3337fcf2d63411866f6ce0fb58e3fbbeeeead409d59e327277ad867f7","True","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_sec00_intro.tex","_sections\ch1_sec00_intro.tex","SECTION_SOURCE",".tex","7895","106","cf4a6d1a132e0b70a7d505b3c8d2b9d18cb93db1d314918805bfe01126d2819f","cf4a6d1a132e0b70a7d505b3c8d2b9d18cb93db1d314918805bfe01126d2819f","cf4a6d1a132e0b70a7d505b3c8d2b9d18cb93db1d314918805bfe01126d2819f","True","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_sec01_n0n1.tex","_sections\ch1_sec01_n0n1.tex","SECTION_SOURCE",".tex","20212","224","465b9c9a985cd6073e1dd2666157d5114b5fa675a553704f4c01a8c043d8b479","465b9c9a985cd6073e1dd2666157d5114b5fa675a553704f4c01a8c043d8b479","714b63e01bad2d45ebd216cf150d21ee8e3bc5dd3d4921b345253cf048865036","True","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_sec02a_part0.tex","_sections\ch1_sec02a_part0.tex","SECTION_SOURCE",".tex","27726","366","194f31b1a464f1295ea72c89138d57c5dff8c1ce6a472aa339dc4a38f964fb6f","194f31b1a464f1295ea72c89138d57c5dff8c1ce6a472aa339dc4a38f964fb6f","194f31b1a464f1295ea72c89138d57c5dff8c1ce6a472aa339dc4a38f964fb6f","True","True","True","False"
"v1.0.21","v1.0.20","_sections\ch1_sec02b_part0.tex","_sections\ch1_sec02b_part0.tex","SECTION_SOURCE",".tex","36071","443","469f9de88fdedb33c6932e0b75642eab0412b6a05d0167849497cae9d60db765","469f9de88fdedb33c6932e0b75642eab0412b6a05d0167849497cae9d60db765","6f42ad832eab0f7e9fb63b3b90f82f1e0b2f0e921056a1ebc7d1d0017f8bdca2","True","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_sec03_center.tex","_sections\ch1_sec03_center.tex","SECTION_SOURCE",".tex","8860","120","a22984522c5978ccb63e68eaa456ebd6c46917701cb1cf73d190027240474522","a22984522c5978ccb63e68eaa456ebd6c46917701cb1cf73d190027240474522","71ac30f42013a686572ed17321e669125529c7575f83706bffb933e022276763","True","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_sec04_hys.tex","_sections\ch1_sec04_hys.tex","SECTION_SOURCE",".tex","23247","322","608d0a71909ee63627be7a87a1149190a84b4e75e319bf93a36730ed7eb9ee71","608d0a71909ee63627be7a87a1149190a84b4e75e319bf93a36730ed7eb9ee71","f7b550485ab99349635a5e2eb7b5762b81bec7801fd3aeb0dd36b161d0593921","True","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_sec05_width.tex","_sections\ch1_sec05_width.tex","SECTION_SOURCE",".tex","29816","379","b619a5b8fe7cabe59371c995384331ffa7d1d6e30bc33db0c3c2bd2853d73d17","b619a5b8fe7cabe59371c995384331ffa7d1d6e30bc33db0c3c2bd2853d73d17","e228585658c80bc0135f9c8c7789ec23d840c5f0aa4bb5520eb08403c5cce03d","True","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_sec06_eqpeak.tex","_sections\ch1_sec06_eqpeak.tex","SECTION_SOURCE",".tex","3391","44","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","55b2378d72900c26efa0216e731a0e7d606d010a484f17243c47e756b4edf708","True","True","True","True"
"v1.0.21","v1.0.20","_sections\ch1_sec07_broadening.tex","_sections\ch1_sec07_broadening.tex","SECTION_SOURCE",".tex","29841","308","a6a2c1878cca157fa35666160ea03fd7188d11374bc6471b58413bb77ffd96fa","a6a2c1878cca157fa35666160ea03fd7188d11374bc6471b58413bb77ffd96fa","a6a2c1878cca157fa35666160ea03fd7188d11374bc6471b58413bb77ffd96fa","True","True","True","True"
"v1.0.21","v1.0.20","_sections\ch1_sec08_lag.tex","_sections\ch1_sec08_lag.tex","SECTION_SOURCE",".tex","9819","132","4835e52fd35de70d25054c95b0eb078947502afa19259b79c5691a53cbb2f038","4835e52fd35de70d25054c95b0eb078947502afa19259b79c5691a53cbb2f038","4835e52fd35de70d25054c95b0eb078947502afa19259b79c5691a53cbb2f038","True","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_sec09_tail.tex","_sections\ch1_sec09_tail.tex","SECTION_SOURCE",".tex","18224","245","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","078378d788205361a41c5bb9175b06035f4c9a4ee1cd57311fbad6befaa64cf3","True","True","True","True"
"v1.0.21","v1.0.20","_sections\ch1_sec10_sum.tex","_sections\ch1_sec10_sum.tex","SECTION_SOURCE",".tex","15419","170","8ebb7208e77f3e2a348d3cf42f7fbe7e805f72faf7ae36ebe01165475c178628","8ebb7208e77f3e2a348d3cf42f7fbe7e805f72faf7ae36ebe01165475c178628","62e87779643947b14d7acbc8aa69cf3ad26e79db835b7930e39d3da8be043840","True","False","False","False"
"v1.0.21","v1.0.20","_sections\ch1_sec11_lcointro.tex","_sections\ch1_sec11_lcointro.tex","SECTION_SOURCE",".tex","14378","173","0a904e4327bb906de24b517d1ea2b6f3f7b3affcdfd110da3fded3accb13081f","0a904e4327bb906de24b517d1ea2b6f3f7b3affcdfd110da3fded3accb13081f","0a904e4327bb906de24b517d1ea2b6f3f7b3affcdfd110da3fded3accb13081f","True","True","True","True"
"v1.0.21","v1.0.20","_sections\ch1_sec12_lcocenter.tex","_sections\ch1_sec12_lcocenter.tex","SECTION_SOURCE",".tex","10398","113","7fd8be513e94cc6c29fa948efc543266bc7dcc3ddb6a7929cb4a8e36d95b2590","7fd8be513e94cc6c29fa948efc543266bc7dcc3ddb6a7929cb4a8e36d95b2590","7fd8be513e94cc6c29fa948efc543266bc7dcc3ddb6a7929cb4a8e36d95b2590","True","True","True","True"
